lane,E,ES,S,P,maximum_normalized_violation
189,7.708662748336792,2.2913043200969696,77.69282817840576,20.015881061553955,2.328613380226895e-06
190,7.627834677696228,2.3721759021282196,78.06312561035156,19.56469178199768,7.48106561068369e-07
191,7.572975158691406,2.4270565807819366,77.74592399597168,19.827001094818115,2.244319683205107e-06
192,7.644094228744507,2.3558901250362396,77.64862537384033,19.995497465133667,1.1063547734109682e-06
193,7.688789367675781,2.3112061619758606,77.53570556640625,20.153095722198486,4.301594713252975e-07
194,7.625249624252319,2.374718189239502,77.90165424346924,19.723646640777588,2.2759298195882775e-06
195,7.570893168449402,2.429080754518509,77.62655258178711,19.94438648223877,1.8439246223516137e-06
196,7.642401456832886,2.357598841190338,77.86773681640625,19.774664640426636,2.1073424255447014e-08
197,7.709591388702393,2.290375828742981,77.75486946105957,19.954769611358643,2.3180766680991714e-06
198,7.557764649391174,2.4421830475330353,77.77889728546143,19.778950214385986,3.698385956830951e-06
199,7.541176080703735,2.458826005458832,77.62878894805908,19.91238236427307,1.548574096771071e-07
200,7.616134285926819,2.383810877799988,77.84502029418945,19.771199226379395,3.877510063002251e-06
201,7.485393285751343,2.5146105885505676,77.56141662597656,19.923967123031616,3.269211982072261e-07
202,7.530619502067566,2.469386011362076,77.63042449951172,19.900180101394653,5.420009338698748e-07
203,7.598918080329895,2.400982975959778,77.77191162109375,19.827170372009277,6.996376852808409e-06
204,7.47842013835907,2.521596848964691,77.65842914581299,19.81995940208435,1.2011851825604799e-06
205,7.685689330101013,2.3142509162425995,77.91405200958252,19.771735668182373,4.225221563217126e-06
206,7.520207762718201,2.4798092246055603,77.84566879272461,19.67450737953186,1.2011851825604799e-06
207,7.49019980430603,2.5098755955696106,77.72426128387451,19.76581573486328,5.331576336628095e-06
208,7.606415748596191,2.3935920000076294,78.04224491119385,19.564154148101807,5.479090306416224e-07
209,7.558715343475342,2.441279888153076,77.93280601501465,19.625917673110962,3.371747880871522e-07
210,7.597266435623169,2.402813583612442,77.83860206604004,19.7585391998291,5.658214412587524e-06
211,7.576345801353455,2.4236413836479187,77.66256332397461,19.9138081073761,9.061572429842216e-07
212,7.639812231063843,2.3601458966732025,77.84162521362305,19.79825496673584,2.9608161078903055e-06
213,7.522652745246887,2.477383613586426,77.72608757019043,19.79650616645813,2.570957759164536e-06
214,7.559882998466492,2.440101206302643,77.48452186584473,20.075385570526123,1.1168914855386918e-06
215,7.43310272693634,2.5669270753860474,77.72953987121582,19.703510999679565,2.1073424255447012e-06
216,7.638416886329651,2.361510545015335,77.65543460845947,19.983102083206177,5.131378806201348e-06
217,7.440972328186035,2.5590750575065613,77.70235538482666,19.73853826522827,3.3506744566160755e-06
218,7.573375105857849,2.4266287684440613,77.60007381439209,19.97329354286194,2.739545153208112e-07
219,7.500300407409668,2.4996985495090485,77.95600891113281,19.54429030418396,1.2904784139758926e-07
220,7.541329860687256,2.4587291479110718,77.83053874969482,19.710689783096313,4.172538002578509e-06
